,reviewerID,asin,reviewerName,unixReviewTime,reviewText,stars_rating,reviewTime,summary,title,price,imUrl,brand,description,key,topics,url,sentiment,subjectivity,review_length
322,A3G0E1BU8DQGTC,B00BGO0Q9O,jman57,1403568000,"This gave me the push I needed to start losing weight and maintaining an active healthy lifestyle. It  is a fun and simple way to keep on track. Programming in my calorie intake took a bit of getting use to but became easier as I progressed. That is a MUST to do in the beginning at least until you become aware of your intake and requirements to reach your goal. I don't have to enter that anymore because I already developed a sense of portion and calorie control. If I find myself backsliding into bad habits, I will start entering everything again.My wife and I both have one and had no issues with them yet. I wear mine everywhere including the shower and it has held up without problems. I only take it off about once a week at night to charge.",5,24.06.2014,Fitbit Flex,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,2783,goal lose calorie food exercise,www.amazon.com/gp/profile/A3G0E1BU8DQGTC,0.001851852,0.474867725,142
323,A3W9UJR67GL4E,B00BGO0Q9O,J. More,1404259200,"After working with the Fitbit for about 3 weeks, I have developed a deep affection for the device but have also learned that the Fitbit under-counts the number of steps by a huge amount. I was interested in- Steps taken- Distance travelled- Active minutes- Calories burnedHow accurate is this data? Read on to find out, but although the quality of the data is iffy, the Fitbit is a fantastic tool for keeping active.  On other issues like setup, sleep anaylsis, web interface and the iOS app (after the latest update), the Fitbit rates very highly.-- Steps takenI tested the step accuracy by walking for 15 minutes, using the GPS in a Garmin to measure distance, and a clicker to count the steps.  The Fitbit recorded 1,059 steps, and 0.6 miles, while the clicker gave me 1,707 steps and the GPS claimed 0.91 miles.  These numbers show that the Fitbit data is about 60% of the actual data. This is a huge difference!!!  I have repeated this test with similar results; in all cases, the number of steps was at most 70% of the actual numbers.  I have learned to live with this lack of accuracy by modifying the number of daily steps in my goals; instead of 10,000 steps, I aim for 7,000 steps.How about the number of steps if you log an activity? Below is data for some activities:- Vinyasa Yoga (1 hour): 68 steps- Rowing at 150 watts (15 minutes): 230 steps- Body Pump (1 hour): Varies between 774 and 942.- Cycling at 15-16 mph  (1 hour): 3,927 steps- Cycling at 16+ mph  (1 hour): 2,750 stepsIf you equate steps with effort, then these numbers are low (compare them to walking for 1 hour). But this is intrinsic to any device that measures effort via arm movements. You just need to adjust your goals, not a big deal.-- Distance travelledThe Fitbit measures distance by multiplying the number of steps by the stride length; if you have not set a stride length in your profile, Fitbit derives one from your age and height. Once I realized this, I lost interest in distance (I can multiply numbers).-- Active minutesThe only way that I could get Fitbit to credit me with active minutes was by logging an activity. Otherwise Fitbit is stingy with active minutes. For example, today I did more than 10,000 steps but only got 2 active minutes. Sigh!-- Calories burnedWhat is a calorie? Seems to depend on the person, heart rate profile, and body efficiency.  Estimates from heart monitors and other devices vary by huge amounts, so I use them to indicate trends.  Below are the numbers from some activities as measured by Fitbit and the data from the HealthStatus site- Vinyasa Yoga (1 hour): 434 calories, HealthStatus 574 calories- Rowing at 150 watts (15 minutes): 127 calories, HealthStatus 142 calories- Body Pump (1 hour):  357 calories, HealthStatus 400 calories- Cycling at 15-16 mph  (1 hour): 601 calories, HealthStatus 696 caloriesIt looks like Fitbit consistently gives lower numbers than HealthStatus so you can use this information to adjust the number of calories burned to stay at your weight (or whatever).  HealthStatus claims that 2128 calories is the right number for a moderately active (moderate exercise/sports 3-5 days/week) man of my age and weight, so I am using 2300 as my goal; I may revise if my weight starts changing.",4,02.07.2014,Amazing and addictive but accuracy is an issue,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,2795,activity-tracking running calories,www.amazon.com/gp/profile/A3W9UJR67GL4E,0.11454886,0.528560224,561
324,A9WG14XFU6T5R,B00BGO0Q9O,Jo D,1405468800,"Once the program was loaded (I'm technologically illiterate!) I was able to figure out how it works really quickly!  The program figures out how much you can eat based on your goals and activity, and with a couple clicks you just log what you eat, and fitbit gives you a running count of your calories, fat, carbs, protein, even sodium and vitamins.  More so, it tracks your steps per day, calories,activity level, even your sleep patterns.  It's almost like I'm competing against myself to meet my goals.  It really gives me the incentive to stay on track and meet my daily goals. I'm finding that it stays charged for about 5 days and will notify you on your dashboard when the battery is low. You can also &#34;friend&#34; other &#34;fitbit-ers&#34; and have a great support group!  It also comes in great colors!  Easy to use, fun to wear-- very cool!!!!",5,16.07.2014,Back on track!!,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,2810,goal lose calorie food exercise,www.amazon.com/gp/profile/A9WG14XFU6T5R,0.417307692,0.467564103,150
325,AFWVVZQ0OP050,B00BGO0Q9O,Joe B,1405209600,It serves it's purpose. Works well. Wish they had more feminine looking bands. My wife dresses up for work and it doesn't look as nice as it could.,5,13.07.2014,My wife dresses up for work and it doesn't look as nice as it could,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,2816,love recommend great,www.amazon.com/gp/profile/AFWVVZQ0OP050,0.55,0.75,28
326,A382AEZIUKO80K,B00BGO0Q9O,Jo E. Drummond,1404864000,Makes me stay focused,5,09.07.2014,Five Stars,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,2817,band fall_off wrist,www.amazon.com/gp/profile/A382AEZIUKO80K,0,0,4
327,A311PBA5IUHH5,B00BGO0Q9O,Joe,1404172800,"Less than two months, this thing won't charge anymore. It just died like that. I bought it as a gift for someone else and now this looks extremely bad on me especially when it has passed the return date. What scares me is that I bought 3 in total. If they all die like this, I will be very sad.",1,01.07.2014,It died young and healthy,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,2819,return customer_service replace,www.amazon.com/gp/profile/A311PBA5IUHH5,-0.303333333,0.696666667,60
328,A3H117F5AK8VPB,B00BGO0Q9O,John Engels,1404086400,ok,4,30.06.2014,Four Stars,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,2844,activity-tracking running calories,www.amazon.com/gp/profile/A3H117F5AK8VPB,0.5,0.5,1
329,ASTAXY4OZ84VI,B00BGO0Q9O,John Hawkins,1405382400,"My wife and I each got a Fitbit Flex last month. The first day we had them we both knocked out our 10,000 steps. The next day I sorta went back to my usual routine of work and no exercise. When I looked at the graph and saw that I only put in maybe 2500 steps in a day it become obvious that I was going to need to pick it up. And pick it up I did. I'm now averaging over 15,000 steps a day. And I can tell you, it's thanks to the Fitbit. Just by having something that routinely monitors my activity it has helped motivate me every day to get up and move.Since buying the Fitbit, I've also started eating better. The combo of walking every day plus eating healthier has resulted in losing 10 pounds the first month.Fitbit was the catalyst for all of it.",5,15.07.2014,It's like your own personal motivator right there on your wrist,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,2848,goal lose calorie food exercise,www.amazon.com/gp/profile/ASTAXY4OZ84VI,0.095,0.318333333,150
330,A2DVUAO2FY1CR3,B00BGO0Q9O,John Larsen,1404259200,Customer service is excellent after my Flex stopped working. They sent a replacement. Only downside to the flex is that their documentation is non-existent.,4,02.07.2014,Fitbit Flex,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,2861,return customer_service replace,www.amazon.com/gp/profile/A2DVUAO2FY1CR3,0.5,1,24
331,A3N6GVOEYHTEV,B00BGO0Q9O,Johnnise,1405468800,I love the Fitbit but it keeps having problems syncing.,4,16.07.2014,Four Stars,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,2872,love like best help_me,www.amazon.com/gp/profile/A3N6GVOEYHTEV,0.5,0.6,10
332,AFWDOZCAHFOUC,B00BGO0Q9O,John Thicke,1404259200,Product worked nicely while it lasted which was less than a full year. Two bands wore out which is expected. The tracker/battery itself didn't last a full year. That is unacceptable.,3,02.07.2014,Dead battery in less than a year.,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,2885,charging battery,www.amazon.com/gp/profile/AFWDOZCAHFOUC,0.172222222,0.438888889,31
333,ACEG2KUWTNCLC,B00BGO0Q9O,John W Larch,1404604800,just what my wife wanted,5,06.07.2014,Five Stars,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,2889,activity-tracking running calories,www.amazon.com/gp/profile/ACEG2KUWTNCLC,0,0,5
334,A3G8JSI7UGAJKY,B00BGO0Q9O,jomelanie,1403827200,Keeps me accountable.  Easy to use.  Connects with my home computer or my cell phone.  It was a great purchase.,5,27.06.2014,Love My FitBit Flex,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,2891,love recommend great,www.amazon.com/gp/profile/A3G8JSI7UGAJKY,0.616666667,0.791666667,20
335,ADRNWOU0TVQDO,B00BGO0Q9O,Jordy Cornog,1403827200,"I love my Fitbit.  It's unobtrusive, easy to use - and syncing with the computer really helps me see and quantify what I am accomplishing.It was a little hard at first to get the snaps snapped on the wristband - but it gets easier with time.This is giving my exercise regimen a big boost!",5,27.06.2014,Changing the Way I exercise,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,2902,wear work shower water,www.amazon.com/gp/profile/ADRNWOU0TVQDO,0.129166667,0.444047619,54
336,A2PFDHD19YR0MR,B00BGO0Q9O,Josie Josephine,1403827200,"I love this thing!  I've had it for a bit more than two months.  I purchased one for myself, one for my little sister, and one for my mom after Mom had a heart attack at a very young age.  She's competitive - we all are to an extent - so the fact that we can see each other's progress was an important feature for us.I love it, but I'm not going to tell you anything about why that isn't available in many other reviews.  I'm reviewing this product to share a bit of information that you might not know: call you health insurance provider and inquire if they give &#34;wellness&#34; or &#34;preventative&#34; benefit allotments.  I was pleasantly surprised to learn that my plan does.  My doctor submitted a note to the effect that he wanted to encourage me to walk more, and they reimbursed me for 75% of the cost.  At nearly $100 per flex, plus getting us each a pack of extra bands at $30 each, that is worth checking into.  Their insurance covered Moms but not sisters.In the spirit of honesty, I will disclose that Mom had had a recent heart attack and I have a prothesis in my leg.  That may have factored into why ours were reimbursed and not my little sisters; that said, she's also only 14 years old, so it's equally likely that she doesn't qualify for &#34;wellness&#34; and &#34;preventative&#34; in the same way that an adult might, or even that her maximum allotment was used up already by school physicals and such.  However, it's worth it to check your insurers policies on this sort of thing.  Many of them are finally realizing that putting out a little money for tools like this, treadmills, and nutrition therapy now can translate into spending less later on the consequences of obesity and sedentary lifestyle.",5,27.06.2014,Great product and CHECK YOUR HEALTH INSURANCE!!,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,2931,wear work shower water,www.amazon.com/gp/profile/A2PFDHD19YR0MR,0.140545977,0.462471264,309
337,A3SHGTB1IBALG8,B00BGO0Q9O,Jowe Chu,1405814400,I love my fitbit. I'm an active person and the data provided by fitbit helps me to monitor and increase my activity level.I love the way it tracks my sleep too. Well Done!,4,20.07.2014,I love my fitbit,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,2933,love like best help_me,www.amazon.com/gp/profile/A3SHGTB1IBALG8,0.330555556,0.6,33
